captcha_id,label,path,digit_sources,augment_params,quality_status
captcha_000085,2068,data/captcha_images/captcha_000085_2068.png,sklearn_01594|sklearn_01235|sklearn_00351|sklearn_01529,"{""blur_radius"": 0.26008793594902413, ""rotation"": -0.028772720737191726, ""brightness"": 1.0174574035705481, ""contrast"": 0.9709110122581435, ""noise_sigma"": 4.0367480897037495, ""line_count"": 0, ""perspective_strength"": 0.01311664531124686}",unreviewed
captcha_001659,3606,data/captcha_images/captcha_001659_3606.png,sklearn_00175|sklearn_00989|sklearn_01287|sklearn_00604,"{""blur_radius"": 0.5627805535859227, ""rotation"": 3.013745057287726, ""brightness"": 0.9846660964721745, ""contrast"": 0.854870089936519, ""noise_sigma"": 3.672573867218762, ""line_count"": 1, ""perspective_strength"": 0.01366486516176095}",unreviewed
captcha_004228,3145,data/captcha_images/captcha_004228_3145.png,sklearn_01346|sklearn_00991|sklearn_00154|sklearn_01064,"{""blur_radius"": 0.6642101751531688, ""rotation"": 1.8431322167017568, ""brightness"": 1.0973836426967303, ""contrast"": 0.9160886654297064, ""noise_sigma"": 8.579527918880093, ""line_count"": 1, ""perspective_strength"": 0.008139943322866484}",unreviewed
captcha_003439,2421,data/captcha_images/captcha_003439_2421.png,sklearn_01528|sklearn_00886|sklearn_01309|sklearn_01599,"{""blur_radius"": 0.6192567360768597, ""rotation"": 1.8332120975162356, ""brightness"": 0.9199467768472473, ""contrast"": 0.8848836616030918, ""noise_sigma"": 7.927612232103255, ""line_count"": 1, ""perspective_strength"": 0.02214792272817603}",unreviewed
captcha_001710,0155,data/captcha_images/captcha_001710_0155.png,sklearn_01157|sklearn_00947|sklearn_00421|sklearn_01447,"{""blur_radius"": 0.15057507827354524, ""rotation"": -1.9754071686157113, ""brightness"": 0.9992336139580921, ""contrast"": 1.2260527533673928, ""noise_sigma"": 8.606516107283193, ""line_count"": 3, ""perspective_strength"": 0.015479109281714122}",unreviewed
captcha_002622,8525,data/captcha_images/captcha_002622_8525.png,sklearn_01720|sklearn_01650|sklearn_00798|sklearn_01333,"{""blur_radius"": 0.17610113535868052, ""rotation"": 1.5728319117327407, ""brightness"": 1.0559015101082798, ""contrast"": 1.1965546552476929, ""noise_sigma"": 6.185217601804487, ""line_count"": 1, ""perspective_strength"": 0.006349419628042945}",unreviewed
captcha_004332,7806,data/captcha_images/captcha_004332_7806.png,sklearn_01710|sklearn_00370|sklearn_00202|sklearn_00810,"{""blur_radius"": 0.38755456731645643, ""rotation"": 3.070216739378834, ""brightness"": 0.8763964802194812, ""contrast"": 0.9757794626735246, ""noise_sigma"": 5.102126272510811, ""line_count"": 1, ""perspective_strength"": 0.022171277481776122}",unreviewed
captcha_001656,0405,data/captcha_images/captcha_001656_0405.png,sklearn_01307|sklearn_00687|sklearn_01099|sklearn_00811,"{""blur_radius"": 0.39409636888312227, ""rotation"": 0.5315487245872994, ""brightness"": 0.9557222445231834, ""contrast"": 1.1665147592627634, ""noise_sigma"": 5.608412705609661, ""line_count"": 2, ""perspective_strength"": 0.030961041044310002}",unreviewed
captcha_002348,5697,data/captcha_images/captcha_002348_5697.png,sklearn_01672|sklearn_00402|sklearn_00128|sklearn_00094,"{""blur_radius"": 0.5576975827651844, ""rotation"": -0.64268151642763, ""brightness"": 1.112919455922297, ""contrast"": 1.1966167530115506, ""noise_sigma"": 7.719583258515597, ""line_count"": 1, ""perspective_strength"": 0.02964034195030941}",unreviewed
captcha_001758,6901,data/captcha_images/captcha_001758_6901.png,sklearn_01610|sklearn_01786|sklearn_00935|sklearn_01071,"{""blur_radius"": 0.18738617066686125, ""rotation"": 2.3467158833843538, ""brightness"": 1.140213368055078, ""contrast"": 1.0513784731794487, ""noise_sigma"": 8.632266380223353, ""line_count"": 1, ""perspective_strength"": 0.030935086774925548}",unreviewed
captcha_002358,0009,data/captcha_images/captcha_002358_0009.png,sklearn_01297|sklearn_00981|sklearn_00666|sklearn_01507,"{""blur_radius"": 0.6022319540120005, ""rotation"": 2.0319320382967963, ""brightness"": 1.1083953962908129, ""contrast"": 0.9460740520487345, ""noise_sigma"": 4.559962990633753, ""line_count"": 2, ""perspective_strength"": 0.024205979513055753}",unreviewed
captcha_004326,8052,data/captcha_images/captcha_004326_8052.png,sklearn_01796|sklearn_00049|sklearn_00893|sklearn_00538,"{""blur_radius"": 0.5760517106396146, ""rotation"": 1.4731578760270727, ""brightness"": 0.9427608994633281, ""contrast"": 1.1347466241423476, ""noise_sigma"": 6.520363813090254, ""line_count"": 1, ""perspective_strength"": 0.004370457379643233}",unreviewed
captcha_000318,0135,data/captcha_images/captcha_000318_0135.png,sklearn_00701|sklearn_00355|sklearn_01504|sklearn_00720,"{""blur_radius"": 0.6406679644189369, ""rotation"": -1.5569375034060755, ""brightness"": 1.097255880016514, ""contrast"": 1.1092687781538808, ""noise_sigma"": 5.000923398725234, ""line_count"": 0, ""perspective_strength"": 0.00133947001993837}",unreviewed
captcha_001883,6408,data/captcha_images/captcha_001883_6408.png,sklearn_01223|sklearn_01022|sklearn_01463|sklearn_01781,"{""blur_radius"": 0.8834284755722762, ""rotation"": -3.9666386822280923, ""brightness"": 1.0605987241588055, ""contrast"": 1.0878100237857105, ""noise_sigma"": 5.300342148482782, ""line_count"": 0, ""perspective_strength"": 0.016517511325030827}",unreviewed
captcha_004695,6817,data/captcha_images/captcha_004695_6817.png,sklearn_01055|sklearn_00053|sklearn_00442|sklearn_00949,"{""blur_radius"": 0.1293600918398016, ""rotation"": 2.038330672558339, ""brightness"": 1.079024366696882, ""contrast"": 0.9648412808884796, ""noise_sigma"": 6.669737186439216, ""line_count"": 1, ""perspective_strength"": 0.03177612855233549}",unreviewed
captcha_001786,0691,data/captcha_images/captcha_001786_0691.png,sklearn_01153|sklearn_01393|sklearn_00423|sklearn_00326,"{""blur_radius"": 0.548799289269728, ""rotation"": 0.5182808146520586, ""brightness"": 0.9283601329184623, ""contrast"": 1.032969330074521, ""noise_sigma"": 8.334482590920157, ""line_count"": 2, ""perspective_strength"": 0.015398375676667495}",unreviewed
captcha_000173,2975,data/captcha_images/captcha_000173_2975.png,sklearn_00833|sklearn_00944|sklearn_01304|sklearn_00162,"{""blur_radius"": 0.6321174405849123, ""rotation"": 0.20325477209689513, ""brightness"": 1.0695261804821206, ""contrast"": 1.0282953880337442, ""noise_sigma"": 4.9485757981240655, ""line_count"": 0, ""perspective_strength"": 0.031277802244592104}",unreviewed
captcha_003039,4503,data/captcha_images/captcha_003039_4503.png,sklearn_00024|sklearn_00457|sklearn_00049|sklearn_01116,"{""blur_radius"": 0.6442126888079012, ""rotation"": 2.2843983251052764, ""brightness"": 1.1019731018793903, ""contrast"": 1.1901279235997269, ""noise_sigma"": 7.933603167664443, ""line_count"": 1, ""perspective_strength"": 0.03437603625242013}",unreviewed
captcha_001626,2282,data/captcha_images/captcha_001626_2282.png,sklearn_00593|sklearn_00953|sklearn_00224|sklearn_01051,"{""blur_radius"": 0.36547155154864275, ""rotation"": -2.9874501651776875, ""brightness"": 0.8695697831221065, ""contrast"": 0.9071276927827233, ""noise_sigma"": 6.051567802639878, ""line_count"": 0, ""perspective_strength"": 0.02171471569628888}",unreviewed
captcha_004637,8053,data/captcha_images/captcha_004637_8053.png,sklearn_00664|sklearn_00030|sklearn_00791|sklearn_01248,"{""blur_radius"": 0.2800286442739922, ""rotation"": 2.610794899768787, ""brightness"": 1.1109894052983558, ""contrast"": 1.022858101261276, ""noise_sigma"": 2.8056690301113685, ""line_count"": 3, ""perspective_strength"": 0.029137966818681155}",unreviewed
captcha_004617,6729,data/captcha_images/captcha_004617_6729.png,sklearn_00810|sklearn_00173|sklearn_01362|sklearn_00381,"{""blur_radius"": 0.44926124950638824, ""rotation"": -2.266842401175647, ""brightness"": 1.140547114059055, ""contrast"": 1.1542028751872109, ""noise_sigma"": 3.078284576501477, ""line_count"": 2, ""perspective_strength"": 0.021282961367949202}",unreviewed
captcha_003302,3824,data/captcha_images/captcha_003302_3824.png,sklearn_00279|sklearn_00513|sklearn_01270|sklearn_00507,"{""blur_radius"": 0.6879782967284165, ""rotation"": -2.2653117408413346, ""brightness"": 0.9536214945719547, ""contrast"": 0.8925735801616975, ""noise_sigma"": 3.376626893514783, ""line_count"": 3, ""perspective_strength"": 0.006086279664626389}",unreviewed
captcha_002736,5376,data/captcha_images/captcha_002736_5376.png,sklearn_01320|sklearn_01428|sklearn_01748|sklearn_00234,"{""blur_radius"": 0.13622114165947813, ""rotation"": 1.095474391582738, ""brightness"": 1.0695431045162687, ""contrast"": 1.1846505075074552, ""noise_sigma"": 6.159091550054914, ""line_count"": 2, ""perspective_strength"": 0.019335268700463256}",unreviewed
captcha_003413,4991,data/captcha_images/captcha_003413_4991.png,sklearn_00366|sklearn_01326|sklearn_01484|sklearn_00107,"{""blur_radius"": 0.12080845386034485, ""rotation"": 2.4264827610360022, ""brightness"": 1.1159730452888939, ""contrast"": 1.1968181378926825, ""noise_sigma"": 3.813143949273634, ""line_count"": 3, ""perspective_strength"": 0.012703959734115448}",unreviewed
captcha_002288,8980,data/captcha_images/captcha_002288_8980.png,sklearn_01707|sklearn_00934|sklearn_00630|sklearn_00422,"{""blur_radius"": 0.6000061036016211, ""rotation"": 0.6993181950588312, ""brightness"": 0.9957177717901678, ""contrast"": 1.0926275804254175, ""noise_sigma"": 6.181025654776257, ""line_count"": 1, ""perspective_strength"": 0.010869781339701068}",unreviewed
captcha_002049,5183,data/captcha_images/captcha_002049_5183.png,sklearn_00551|sklearn_00349|sklearn_00997|sklearn_00649,"{""blur_radius"": 0.26366788589312257, ""rotation"": -0.989214705422035, ""brightness"": 1.0567236307388301, ""contrast"": 1.2390100600131946, ""noise_sigma"": 5.702496782463763, ""line_count"": 3, ""perspective_strength"": 0.002086100652078985}",unreviewed
captcha_003909,8781,data/captcha_images/captcha_003909_8781.png,sklearn_00829|sklearn_00624|sklearn_01675|sklearn_01599,"{""blur_radius"": 0.2563710716534538, ""rotation"": 3.261315704439683, ""brightness"": 1.1156941957265096, ""contrast"": 0.8660455914333097, ""noise_sigma"": 4.249974358716182, ""line_count"": 3, ""perspective_strength"": 0.0021731740329612604}",unreviewed
captcha_004304,4468,data/captcha_images/captcha_004304_4468.png,sklearn_00998|sklearn_00966|sklearn_01473|sklearn_00028,"{""blur_radius"": 0.7667988096169883, ""rotation"": -3.343986519927566, ""brightness"": 0.9164060490993258, ""contrast"": 1.0422536552617057, ""noise_sigma"": 3.3828086278729845, ""line_count"": 0, ""perspective_strength"": 0.02216896062557501}",unreviewed
captcha_002181,9621,data/captcha_images/captcha_002181_9621.png,sklearn_00677|sklearn_01647|sklearn_00207|sklearn_01097,"{""blur_radius"": 0.19084186311867868, ""rotation"": 0.877856671488817, ""brightness"": 1.132293510222604, ""contrast"": 0.9447253105873555, ""noise_sigma"": 6.592860015363378, ""line_count"": 2, ""perspective_strength"": 0.008364302374484187}",unreviewed
captcha_004571,3689,data/captcha_images/captcha_004571_3689.png,sklearn_01758|sklearn_01441|sklearn_00404|sklearn_01406,"{""blur_radius"": 0.406709651652266, ""rotation"": -0.6082900147877774, ""brightness"": 0.9222851911588766, ""contrast"": 1.1334854757675266, ""noise_sigma"": 5.912368607075286, ""line_count"": 3, ""perspective_strength"": 0.008905587559807901}",unreviewed
captcha_000529,2804,data/captcha_images/captcha_000529_2804.png,sklearn_01309|sklearn_00768|sklearn_01229|sklearn_01429,"{""blur_radius"": 0.5047185422343969, ""rotation"": -2.7769287083268797, ""brightness"": 1.0855229458743378, ""contrast"": 1.063686018685882, ""noise_sigma"": 2.7712720366415806, ""line_count"": 3, ""perspective_strength"": 0.012252414929809132}",unreviewed
captcha_004792,2905,data/captcha_images/captcha_004792_2905.png,sklearn_01783|sklearn_01006|sklearn_01463|sklearn_01044,"{""blur_radius"": 0.4865753641720647, ""rotation"": 1.3602330690284488, ""brightness"": 1.0426600446695629, ""contrast"": 0.9538829100543832, ""noise_sigma"": 2.56087657585613, ""line_count"": 1, ""perspective_strength"": 0.031065349698464157}",unreviewed
captcha_004966,7970,data/captcha_images/captcha_004966_7970.png,sklearn_00543|sklearn_01795|sklearn_01635|sklearn_00546,"{""blur_radius"": 0.10359125181375434, ""rotation"": -3.826072455340043, ""brightness"": 0.9563447338916113, ""contrast"": 1.176559784776357, ""noise_sigma"": 2.4052200223309015, ""line_count"": 1, ""perspective_strength"": 0.014026376291902428}",unreviewed
captcha_004822,1232,data/captcha_images/captcha_004822_1232.png,sklearn_00476|sklearn_00953|sklearn_01217|sklearn_00331,"{""blur_radius"": 0.3839065578433315, ""rotation"": -2.6142560227054465, ""brightness"": 0.9183056191374892, ""contrast"": 1.195880120168222, ""noise_sigma"": 6.60555962121567, ""line_count"": 3, ""perspective_strength"": 0.016554538950246778}",unreviewed
captcha_002037,4915,data/captcha_images/captcha_002037_4915.png,sklearn_01767|sklearn_01772|sklearn_00537|sklearn_01659,"{""blur_radius"": 0.6065239455507682, ""rotation"": 2.659067536799122, ""brightness"": 1.131198363088921, ""contrast"": 0.9587203204454032, ""noise_sigma"": 5.321311141206532, ""line_count"": 1, ""perspective_strength"": 0.018544047992738222}",unreviewed
captcha_003447,6251,data/captcha_images/captcha_003447_6251.png,sklearn_00344|sklearn_01669|sklearn_00230|sklearn_01514,"{""blur_radius"": 0.5870929120784701, ""rotation"": 0.16289232939412113, ""brightness"": 0.9122507176389604, ""contrast"": 1.0456762812659706, ""noise_sigma"": 7.784319184190444, ""line_count"": 2, ""perspective_strength"": 0.0035664653533944595}",unreviewed
captcha_000491,5713,data/captcha_images/captcha_000491_5713.png,sklearn_01396|sklearn_00374|sklearn_01377|sklearn_01605,"{""blur_radius"": 0.6187426425373764, ""rotation"": 0.2338942799721231, ""brightness"": 1.1265064681716406, ""contrast"": 0.852284539117435, ""noise_sigma"": 7.6573328586225315, ""line_count"": 0, ""perspective_strength"": 0.02560052960903949}",unreviewed
captcha_004725,2964,data/captcha_images/captcha_004725_2964.png,sklearn_00340|sklearn_01186|sklearn_01353|sklearn_01091,"{""blur_radius"": 0.7826257298183447, ""rotation"": -1.7051629599992264, ""brightness"": 0.8762195234727764, ""contrast"": 1.0975393184302782, ""noise_sigma"": 2.7513123092054865, ""line_count"": 3, ""perspective_strength"": 0.028403517850283916}",unreviewed
captcha_001185,7762,data/captcha_images/captcha_001185_7762.png,sklearn_00689|sklearn_01184|sklearn_01732|sklearn_00573,"{""blur_radius"": 0.6859099636433231, ""rotation"": 2.7506316828941575, ""brightness"": 1.0777914954922474, ""contrast"": 1.1114712450371467, ""noise_sigma"": 4.24049913407211, ""line_count"": 0, ""perspective_strength"": 0.03244365534605906}",unreviewed
captcha_001046,3164,data/captcha_images/captcha_001046_3164.png,sklearn_01180|sklearn_00227|sklearn_00704|sklearn_01652,"{""blur_radius"": 0.38865728194878146, ""rotation"": -1.5353416409986718, ""brightness"": 1.0626763276849875, ""contrast"": 1.1424239527415263, ""noise_sigma"": 4.28339189874851, ""line_count"": 2, ""perspective_strength"": 0.030112413507519066}",unreviewed
captcha_003130,3951,data/captcha_images/captcha_003130_3951.png,sklearn_00219|sklearn_00621|sklearn_00025|sklearn_01237,"{""blur_radius"": 0.416260623863303, ""rotation"": 3.711531255306692, ""brightness"": 0.9418150999273097, ""contrast"": 1.1306904961085174, ""noise_sigma"": 4.60461499541235, ""line_count"": 1, ""perspective_strength"": 0.029828195217257852}",unreviewed
captcha_004401,0742,data/captcha_images/captcha_004401_0742.png,sklearn_00178|sklearn_00568|sklearn_01043|sklearn_00778,"{""blur_radius"": 0.2253077779594472, ""rotation"": -3.8872827710206828, ""brightness"": 1.0726475410660097, ""contrast"": 0.8823959120363892, ""noise_sigma"": 3.3893704968783904, ""line_count"": 2, ""perspective_strength"": 0.0005755885077453266}",unreviewed
captcha_004921,9009,data/captcha_images/captcha_004921_9009.png,sklearn_00805|sklearn_01323|sklearn_00140|sklearn_00009,"{""blur_radius"": 0.7347321819699446, ""rotation"": 0.4087894519479329, ""brightness"": 0.8663000993191918, ""contrast"": 1.1663782661365887, ""noise_sigma"": 7.7317959364231905, ""line_count"": 3, ""perspective_strength"": 0.030350414882106512}",unreviewed
captcha_000865,4047,data/captcha_images/captcha_000865_4047.png,sklearn_00024|sklearn_01413|sklearn_01095|sklearn_00108,"{""blur_radius"": 0.4012436472759132, ""rotation"": 3.5816895757701, ""brightness"": 1.0164886267106303, ""contrast"": 1.1843702815590929, ""noise_sigma"": 3.3152107200137837, ""line_count"": 2, ""perspective_strength"": 0.014285511252285221}",unreviewed
captcha_001234,4011,data/captcha_images/captcha_001234_4011.png,sklearn_00966|sklearn_01451|sklearn_01436|sklearn_00623,"{""blur_radius"": 0.8045798620992678, ""rotation"": 0.14469067682954062, ""brightness"": 1.1256247834521964, ""contrast"": 1.0486925417460438, ""noise_sigma"": 8.154919890304775, ""line_count"": 1, ""perspective_strength"": 0.005018308462473504}",unreviewed
